tse_id,url,NM_UE,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
BA-01011/2020,https://bahia.ba/eleicoes2020/agora-candidato-a-reeleicao-oziel-tem-311-de-rejeicao-em-luis-eduardo-magalhaes/,LUÍS EDUARDO MAGALHÃES,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-07056/2020,https://www.jornaldosudoeste.com/ex-prefeito-sivaldo-rios-lidera-disputa-pela-prefeitura-de-capim-grosso/,CAPIM GROSSO,1,P,1,,,SIVALDO,"34,2",ADERBAL,"30,8",ITAMAR,"22,8",,,,,,,,,,,,,,,,,,,,,,,,
BA-08307/2020,https://br324.com.br/noticia/31648/em-primeiro-lugar-nas-pesquisas-sivaldo-rios-pode-ser-eleito-prefeito-de-capim-grosso-neste-domingo.html,CAPIM GROSSO,1,p,,,,SIVALDO,"40,54",ADERBAL,"24,58",ITAMAR,"22,44",,,,,,,,,,,,,,,,,,,,,,,,
BA-08511/2020,http://www.bahianapolitica.com.br/noticias/95931/pesquisa-da-vitoria-de-lu-de-gel-para-prefeita-em-antonio-cardoso-com-mais-de-50-.html,ANTÔNIO CARDOSO,1,P,,,,LU DE GEL,"51,75",TOINHO SANTIAGO,30,ZEQUIHNA,"5,75",RUI GILENO,"1,75",,,,,,,,,,,,,,,,,,,,,,
BA-02019/2020,https://www.itecgoi.in/courses_list.php?salt3=0530044ba02019-2020&salt4=36370f5f859&salt=18753c1907209,BAIANÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-02081/2020,https://www.boquiraemacao.com.br/2020/11/boquira-ba-duas-pesquisas-estao.html,BOQUIRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-06818/2020,https://www.boquiraemacao.com.br/2020/11/boquira-ba-duas-pesquisas-estao.html,BOQUIRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA-04163/2020,http://www.97news.com.br/,BRUMADO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02642/2020,https://www.buildzoom.com/contractor/joseph-v-slowey-jr,FERNANDO FALCÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01366/2020,https://johncutrim.com.br/pesquisa-aponta-reeleicao-do-prefeito-janes-clei-em-formosa-da-serra-negra/,FORMOSA DA SERRA NEGRA,1,p,1,,,JANES CLEI,"56,67",CIRINEU,"42,17",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02548/2020,https://jotoniovianna.com.br/nova-pesquisa-como-acreditar-no-que-ou-em-quem/,CAXIAS,1,P,1,,,FABIO GENTIL,70,ADELMO SOARES,17,JUNIOR MARTINS,4,AJ ALVES,1,CESAR SABA,1,CONSTANTINO CASTRO,1,LUCIANO ALDRIN,1,ARNALDO RODRIGUES,1,,,,,,,,,,,,,,
MA-01098/2020,https://fhaloans.guide/loan-limits/1098,CEDRAL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08189/2020,https://www.elesbaomagalhaes.com.br/politica/falta-pouco-agora-e-virada/,COELHO NETO,1,P,1,,,BRUNO SILVA,"38,33",ANTONIO PIRES,"29,67",AMERICO,"20,67",ILSON BAIANO,"2,33",VAL CARA LEGAL,1,,,,,,,,,,,,,,,,,,,,
MA-08189/2020,https://www.elesbaomagalhaes.com.br/politica/falta-pouco-agora-e-virada/,COELHO NETO,1,P,0,,,BRUNO SILVA,37,ANTONIO PIRES,"29,67",AMERICO,"20,67",ILSON BAIANO,"1,67",,,,,,,,,,,,,,,,,,,,,,
MA-09603/2020,http://www.escutec.com/noticias.php?codigo1=190,COLINAS,1,P,1,,,VALMIRA MIRANDA,56,ANTONIO CARLOS,38,VINICIUS,2,,,,,,,,,,,,,,,,,,,,,,,,
MA-08956/2020,https://diegoemir.com/2020/11/pesquisa-aponta-vitoria-de-galego-mota-em-dom-pedro/,DOM PEDRO,1,P,,,,GALEGO MOTA,"51,9",LEONARDO PAZ,42,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01824/2020,https://nfmd.org/ma/chelmsford/1009812/,JUNCO DO MARANHÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02557/2020,https://fhaloans.guide/loan-limits/2557,LAGOA DO MATO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00819/2020,https://noticiarionacional.com.br/2020/11/12/toinho-patioba-sai-na-frente-em-nova-pesquisa-eleitoral-em-goncalves-dias-ma/,GONÇALVES DIAS,1,P,0,,,TOINHO PATIOBA,54,VILSON ANDRADE,35,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00819/2020,https://noticiarionacional.com.br/2020/11/12/toinho-patioba-sai-na-frente-em-nova-pesquisa-eleitoral-em-goncalves-dias-ma/,GONÇALVES DIAS,1,P,1,,,TOINHO PATIOBA,57,VILSON ANDRADE,37,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01612/2020,http://www.fernandonascimentho.com/artigo/por-decisao-da-justica-pesquisa-eleitoral-da-qualitativa-instituto-de-opiniao-publica-eireli-teve-divulgacao-proibida-em-maracacume,MARACAÇUMÉ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02137/2020,https://jailsonmendes.com.br/2020/11/11/urgente-justica-proibe-divulgacao-da-pesquisa-do-instituto-mbo-publicidade-em-olinda-nova-do-ma/,OLINDA NOVA DO MARANHÃO,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04480/2020,https://imperatriz.online/2020/11/11/justica-suspende-pesquisa-eleitoral-por-irregularidade/,IMPERATRIZ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05787/2020,https://www.radioetvmaracu.com.br/noticias/nota-da-radio-maracu-ltda/,JOSELÂNDIA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03438/2020,https://maranhaodeverdade.com.br/eudes-barros-lidera-na-raposa/,RAPOSA,1,p,0,,,EUDES BARROS,36,OCILEIA FERNANDES,26,ANDREA DA COLONIA,"14,6",PADRE ANTONIO,"2,1",,,,,,,,,,,,,,,,,,,,,,
MA-03438/2020,https://maranhaodeverdade.com.br/eudes-barros-lidera-na-raposa/,RAPOSA,1,p,1,,,EUDES BARROS,"35,6",OCILEIA FERNANDES,30,ANDREA DA COLONIA,"17,1",PADRE ANTONIO,"3,5",,,,,,,,,,,,,,,,,,,,,,
MA-06209/2020,https://www.domingoscosta.com.br/datailha-nas-ruas-de-raposa/,RAPOSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01030/2020,https://fhaloans.guide/loan-limits/1030,RIBAMAR FIQUENE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03850/2020,https://www.blogdaslobas.com/2020/11/francisco-pinheiro-segue-disparado.html,POÇÃO DE PEDRAS,1,P,0,,,FRANCISCO PINHEIRO,51,JHULIO SOUSA,37,BEREBO,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-08598/2020,https://www.ma10.com.br/2020/11/12/luciano-dispara-como-favorito-em-pinheiro-com-584-aponta-data-m/,PINHEIRO,1,P,1,,,LUCIANO,"58,4",LEONARDO SA,"17,5",FILUCA,"13,1",FILHO DE COQUEIRO,"2,4",CLEIA DA SHALON,"1,6",,,,,,,,,,,,,,,,,,,,
MA-03059/2020,https://www.luispablo.com.br/politica/2020/11/amaury-consolida-favoritismo-para-retorno-a-prefeitura-de-mirinzal/,MIRINZAL,1,P,0,,,AMAURY,"41,5",DAYVISON,"26,5",CARLOS CLEY,"19,9",,,,,,,,,,,,,,,,,,,,,,,,
MA-05133/2020,http://www.escutec.com/noticias.php?codigo1=176,SANTANA DO MARANHÃO,1,p,1,,,MARCIO SANTIAGO,59,REGINHO,24,ELDA SOARES,11,,,,,,,,,,,,,,,,,,,,,,,,
MA-04863/2020,http://www.escutec.com/noticias.php?codigo1=184,SÃO JOÃO DO SOTER,1,P,1,,,JOSA,63,WELLINGTON MOURA,25,TAIRO ROCHA,4,,,,,,,,,,,,,,,,,,,,,,,,
MA-03059/2020,https://www.luispablo.com.br/politica/2020/11/amaury-consolida-favoritismo-para-retorno-a-prefeitura-de-mirinzal/,MIRINZAL,1,P,1,,,AMAURY,"44,1",DEYVISON,"30,7",CARLOS CLEY,"22,2",,,,,,,,,,,,,,,,,,,,,,,,
MA-03145/2020,https://gilbertoleda.com.br/2020/11/13/nova-pesquisa-reafirma-vitoria-de-enoque-mota-em-pastos-bons/,PASTOS BONS,1,P,1,,,ENOQUE MOTA,"53,8",MATHEUS,"38,2",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08598/2020,https://www.ma10.com.br/2020/11/12/luciano-dispara-como-favorito-em-pinheiro-com-584-aponta-data-m/,PINHEIRO,1,P,0,,,LUCIANO,"52,4",LEONARDO SA,"13,4",FILUCA,"11,3",CLEIA DA SHALON,1,,,,,,,,,,,,,,,,,,,,,,
MA-03850/2020,https://www.blogdaslobas.com/2020/11/francisco-pinheiro-segue-disparado.html,POÇÃO DE PEDRAS,1,P,1,,,FRANCISCO PINHEIRO,54,JHULIO SOUSA,39,BEREBO,1,,,,,,,,,,,,,,,,,,,,,,,,
MA-05037/2020,https://maramais.com.br/,RIACHÃO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02535/2020,http://www.escutec.com/noticias.php?codigo1=154,SÃO JOSÉ DE RIBAMAR,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09030/2020,https://gilbertoleda.com.br/2020/11/12/na-reta-final-pesquisa-aponta-vitoria-de-calvet-filho-em-rosario/,ROSÁRIO,1,p,0,,,CALVET FILHO,"41,9",JONAS MAGNO,30,SALDANHA,4,,,,,,,,,,,,,,,,,,,,,,,,
MA-02566/2020,https://maramais.com.br/wp-content/uploads/2020/11/Sentenc%CC%A7a-8.pdf,SÃO JOSÉ DE RIBAMAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03455/2020,https://maramais.com.br/wp-content/uploads/2020/11/Decisao-Imougnacao-de-Pesquisa-JEAN-F-DE-OLIVEIRA.pdf,SÃO JOSÉ DE RIBAMAR,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09030/2020,https://gilbertoleda.com.br/2020/11/12/na-reta-final-pesquisa-aponta-vitoria-de-calvet-filho-em-rosario/,ROSÁRIO,1,p,1,,,CALVET FILHO,"42,12",JONAS MAGNO,"30,52",SALDANHA,"4,21",,,,,,,,,,,,,,,,,,,,,,,,
MA-09331/2020,http://www.escutec.com/noticias.php?codigo1=180,SANTA LUZIA,1,P,1,,,FRANÇA DO MACAQUINHO,61,NEWTON CAVALCANTE,24,LUIS EDUARDO,3,GENILSON NOVATO,2,PROFESSORA MILAGRES,1,,,,,,,,,,,,,,,,,,,,
MA-09331/2020,http://www.escutec.com/noticias.php?codigo1=180,SANTA LUZIA,1,P,0,,,FRANÇA DO MACAQUINHO,58,NEWTON CAVALCANTE,22,GENILSON NOVATO,2,PROFESSORA MILAGRES,1,,,,,,,,,,,,,,,,,,,,,,
MA-04543/2020,https://maramais.com.br/index.php/2020/11/09/kleber-tratorzao-vence-em-sao-domingos-do-ma-confirma-pesquisa/,SÃO DOMINGOS DO MARANHÃO,1,P,1,,,KLEBER TRATORZAO,"44,34",ZE DA FOLHA,"32,5",EDSON TOTONHO,"15,83",,,,,,,,,,,,,,,,,,,,,,,,
MA-07709/2020,https://www.leandronoleto.com/2020/11/pesquisa-do-instituto-agilize-dr.html,SÃO JOÃO DOS PATOS,1,P,1,,,DR ALEXANDRE,"54,5",GILVANIA DO ZE MARIO,"20,05",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-00709/2020,https://jornalitaquibacanga.com.br/2020/11/12/datam-aponta-braide-e-neto-evangelista-no-segundo-turno/,SÃO LUÍS,1,P,1,,,EDUARDO BRAIDE,"33,87",NETO EVANGELISTA,"17,5",DUARTE JUNIOR,"15,2",RUBENS,"5,7",BIRA DO PANDARE,"3,2",JEISAEL,"1,3",SILVIO ANTONIO,"1,3",DR YGLESIO,"1,3",FRANKLIN DOUGLAS,"1,2",,,,,,,,,,,,
MA-01525/2020,https://fhaloans.guide/loan-limits/1525,TUNTUM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05513/2020,http://www.escutec.com/noticias.php?codigo1=185,TUTÓIA,1,P,1,,,DIRINGA,46,VIRIATO CARDOSO,20,ROMILDO DO HOSPITAL,16,DR FRANCISCO,7,ELIVALDO RAMOS,2,JOANICE RIOS,1,,,,,,,,,,,,,,,,,,
MA-01835/2020,https://www.1proline.com/workbench/nbasic/wire/wire,URBANO SANTOS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05707/2020,https://jailsonmendes.com.br/2020/11/05/faltando-10-dias-para-as-eleicoes-institutos-registram-pesquisas-em-arari-cajari-viana-penalva-e-sao-joao-batista-vejam-os-questionarios/,VIANA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01886/2020,https://www.sandrfloors.com/,BOM JARDIM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-05263/2020,"https://www.em.com.br/app/noticia/politica/2020/11/12/interna_politica,1204211/em-busca-da-reeleicao-prefeito-lidera-disputa-em-eloi-mendes.shtml",ELÓI MENDES,1,P,0,,,PAULO ROBERTO,"35,54",MARIA ELIZABETH,"22,06",DOUGLAS FERREIRA,"4,41",,,,,,,,,,,,,,,,,,,,,,,,
MG-04064/2020,https://www.diariodoaco.com.br/noticia/0083553-pesquisa-anteve-maior-vitoria-de-um-candidato-na-eleicao-em-coronel-fabriciano,CORONEL FABRICIANO,1,P,0,,,MARCOS VINICIUS,"66,4",MARCOS DA LUZ,"4,8",GREGORIO DA RETIFICA,"1,8",DOUTOR DIONISIO,"1,2",,,,,,,,,,,,,,,,,,,,,,
MG-09423/2020,https://www.otempo.com.br/hotsites/eleicoes-2020/kalil-tem-62-e-se-aproxima-de-reeleicao-no-1-turno-diz-datatempo-quaest-1.2411333,BELO HORIZONTE,1,P,0,,,KALIL,57,JOAO VITOR XAVIER,4,BRUNO ENGLER,3,AUREA CAROLINA,3,NILMARIO MIRANDA,1,,,,,,,,,,,,,,,,,,,,
MG-01778/2020,https://www.diariodoaco.com.br/noticia/0083556-chapa-ditinho-e-elcinho-lidera-intencao-de-votos-em-antonio-dias,ANTÔNIO DIAS,1,P,0,,,DITINHO,"66,5",CLEBINHO,12,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04305/2020,http://www.escutec.com/noticias.php?codigo1=181,PAULO RAMOS,1,P,0,,,DEUSIMAR SERRA,60,ADAILSON MACHADO,30,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04305/2020,http://www.escutec.com/noticias.php?codigo1=181,PAULO RAMOS,1,P,1,,,DEUSIMAR SERRA,63,ADAILSON MACHADO,31,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-01778/2020,https://www.diariodoaco.com.br/noticia/0083556-chapa-ditinho-e-elcinho-lidera-intencao-de-votos-em-antonio-dias,ANTÔNIO DIAS,1,P,1,,,DITINHO,"68,8",CLEBINHO,"12,5",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-09423/2020,https://www.otempo.com.br/hotsites/eleicoes-2020/kalil-tem-62-e-se-aproxima-de-reeleicao-no-1-turno-diz-datatempo-quaest-1.2411333,BELO HORIZONTE,1,P,1,,,KALIL,62,JOAO VITOR XAVIER,7,BRUNO ENGLER,4,AUREA CAROLINA,4,NILMARIO MIRANDA,1,WENDEL MESQUITA,1,RODRIGO PAIVA,1,LUISA BARRETO,1,LAFAYETTE ANDRADA,1,,,,,,,,,,,,
MG-00731/2020,https://mail.diariodoaco.com.br/noticia/0083558-pesquisa-em-braunas-mostra-que-jovani-tem-maioria-das-intencoes-de-voto,BRAÚNAS,1,P,0,,,JOVANI,"40,9",WEYNE,"24,3",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-00731/2020,https://mail.diariodoaco.com.br/noticia/0083558-pesquisa-em-braunas-mostra-que-jovani-tem-maioria-das-intencoes-de-voto,BRAÚNAS,1,P,1,,,JOVANI,"47,7",WEYNE,"27,4",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-07855/2020,https://www.tvriopretoburitis.com.br/2020/11/pesquisa-eleitoral-revela-intencao-de-voto-dos-buritisenses-nas-eleicoes-municipais-de-2020/,BURITIS,1,P,,,,DR KENY,"58,7",JOAO FLAVIO,"19,3",CAMILA,"3,3",,,,,,,,,,,,,,,,,,,,,,,,
MG-06711/2020,https://correiodeminas.com.br/pesquisas-agitam-eleicoes-na-reta-final-mas-resultados-nao-foram-divulgados/,CONSELHEIRO LAFAIETE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-08755/2020,https://correiodeminas.com.br/pesquisas-agitam-eleicoes-na-reta-final-mas-resultados-nao-foram-divulgados/,CONSELHEIRO LAFAIETE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-01024/2020,https://revistaforum.com.br/noticias/candidata-do-pt-em-contagem-dispara-e-tem-667-em-pesquisa/,CONTAGEM,1,P,,,1,MARILIA CAMPOS,"66,7",DR WELLINGTON,"8,6",IVAYR SOALHEIRO,7,FELIPE SALIBA,"5,98",,,,,,,,,,,,,,,,,,,,,,
MG-04064/2020,https://www.diariodoaco.com.br/noticia/0083553-pesquisa-anteve-maior-vitoria-de-um-candidato-na-eleicao-em-coronel-fabriciano,CORONEL FABRICIANO,1,P,1,,,MARCOS VINICIUS,"70,6",MARCOS DA LUZ,"5,3",GREGORIO DA RETIFICA,"2,2",DOUTOR DIONISIO,"1,2",,,,,,,,,,,,,,,,,,,,,,
MG-00603/2020,https://divinews.com/2020/11/11/tse-tem-tres-pesquisas-registradas-com-intencoes-de-votos-para-prefeito-de-divinopolis-tv-alterosa-pode-divulgar-nesta-quinta-12/,DIVINÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-01409/2020,https://divinews.com/2020/11/11/tse-tem-tres-pesquisas-registradas-com-intencoes-de-votos-para-prefeito-de-divinopolis-tv-alterosa-pode-divulgar-nesta-quinta-12/,DIVINÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-09435/2020,https://divinews.com/2020/11/11/tse-tem-tres-pesquisas-registradas-com-intencoes-de-votos-para-prefeito-de-divinopolis-tv-alterosa-pode-divulgar-nesta-quinta-12/,DIVINÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-05263/2020,"https://www.em.com.br/app/noticia/politica/2020/11/12/interna_politica,1204211/em-busca-da-reeleicao-prefeito-lidera-disputa-em-eloi-mendes.shtml",ELÓI MENDES,1,P,1,,,PAULO ROBERTO,"36,27",MARIA ELIZABETH,"25,25",DOUGLAS FERREIRA,"5,15",,,,,,,,,,,,,,,,,,,,,,,,
MG-06530/2020,https://jocee.jp/user/oderogu/ae91f2b18d5934d7994a,ESPINOSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-02954/2020,https://www.gazetadacidade.com/destaque-principal/quarta-pesquisa-suspensa-em-extrema-pela-justica-eleitoral/,EXTREMA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-03724/2020,https://www.gazetadacidade.com/destaque-principal/justica-de-extrema-suspende-divulgacao-de-pesquisa-contratada-por-chapa-de-luiz-carlos-bergamin/,EXTREMA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-09933/2020,https://www.hojeemdia.com.br/primeiro-plano/instituto-mostra-cen%C3%A1rio-diferente-de-levantamento-anterior-na-corrida-para-prefeitura-de-ibirit%C3%A9-1.811474,IBIRITÉ,1,P,0,,,WILLIAN PARREIRA,38,TONINHO PINHEIRO,28,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-04105/2020,https://www.gazetadacidade.com/destaque-principal/justica-eleitoral-suspende-divulgacao-de-pesquisas-em-extrema-por-indicio-de-irregularidade/,EXTREMA,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-07278/2020,https://www.ultimasnoticias.inf.br/noticia/pesquisa-eleitoral-aponta-vitoria-de-eugenio-vilela/,FORMIGA,1,P,,,,EUGENIO VILELA,"47,71",EDUARDO BRAS,"34,88",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-04416/2020,https://pt-br.facebook.com/fronteiraatual/posts/779182439535654,FRONTEIRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-09933/2020,https://www.hojeemdia.com.br/primeiro-plano/instituto-mostra-cen%C3%A1rio-diferente-de-levantamento-anterior-na-corrida-para-prefeitura-de-ibirit%C3%A9-1.811474,IBIRITÉ,1,P,1,,,WILLIAN PARREIRA,"44,3",TONINHO PINHEIRO,"32,3",,,,,,,,,,,,,,,,,,,,,,,,,,
MG-09621/2020,http://gazetamachadense.com.br/2020/11/12/pesquisa-aponta-novos-numeros-para-a-corrida-ao-executivo-machadense/,MACHADO,1,P,1,,,MAYCON WILLIAN,"32,26",ADRIANA LEMOS,"10,53",MELAO,"10,53",ANA GONÇALVES,"7,13",,,,,,,,,,,,,,,,,,,,,,
MG-03093/2020,https://www.diariodoaco.com.br/noticia/0083587-douglas-willkys-lidera-a-corrida-a-prefeitura-de-timoteo,TIMÓTEO,1,P,0,,,DOUGLAS WILLKYS,"37,2",DOUTOR RENATO,14,JENIFER,"3,4",,,,,,,,,,,,,,,,,,,,,,,,
MG-04927/2020,https://multidadospesquisa.com.br/p/pequi-mg-01-a-04-de-novembro-de-2020/,PEQUI,1,P,1,,,ERASMO,51,DR ANDRE,38,,,,,,,,,,,,,,,,,,,,,,,,,,
