tse_id,SG_UF,NM_UE,DS_CARGOS,util,url,ambito,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12
"""AL-02868/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-04723/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AL-08940/2022""",AL,ALAGOAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""AM-00843/2022""",AM,AMAZONAS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-02288/2022""",BA,BAHIA,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BA-04071/2022""",BA,BAHIA,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00056/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00073/2022""",BR,BRASIL,Presidente,1,https://www1.folha.uol.com.br/poder/2022/09/ipec-lula-vai-a-47-e-bolsonaro-segue-com-31-no-1o-turno.shtml,BR,pr,1,,,Lula,47,Bolsonaro,31,Ciro,7,Tebet,5,Soraya,1,,,,,,,,,,,,,,
"""BR-00073/2022""",BR,BRASIL,Presidente,1,https://www1.folha.uol.com.br/poder/2022/09/ipec-lula-vai-a-47-e-bolsonaro-segue-com-31-no-1o-turno.shtml,BR,pr,0,,,Lula,45,Bolsonaro,29,Ciro,5,Tebet,3,,,,,,,,,,,,,,,,
"""BR-00155/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00218/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00615/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00649/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00698/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-00756/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01097/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01204/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01439/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01493/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01531/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-01654/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02156/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02176/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02225/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02619/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02688/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-02796/2022""",BR,BRASIL,Presidente,1,https://static.poder360.com.br/2022/09/intencoes-de-voto-presidente-bahia.pdf,BA,pr,1,,,Lula,"48,1",Bolsonaro,30,Ciro,"6,6",Tebet,"4,3",,,,,,,,,,,,,,,,
"""BR-02833/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03135/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03265/2022""",BR,BRASIL,Presidente,1,https://g1.globo.com/ap/amapa/eleicoes/2022/noticia/2022/09/17/pesquisa-ipec-com-eleitores-do-amapa-lula-tem-43percent-e-bolsonaro-35percent-no-estado.ghtml,AP,pr,1,,,Lula,43,Bolsonaro,35,Ciro,8,Tebet,7,Soraya,2,,,,,,,,,,,,,,
"""BR-03269/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03385/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03553/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03634/2022""",BR,BRASIL,Presidente,1,https://www.maisgoias.com.br/goias-pesquisas-mais-goias-bolsonaro-tem-5286-no-estado-lula-339/,GO,pr,1,,,Bolsonaro,"52,86",Lula,"33,9",Ciro,"4,86",Tebet,"3,52",,,,,,,,,,,,,,,,
"""BR-03685/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03759/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-03795/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04183/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-04875/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05082/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05255/2022""",BR,BRASIL,Presidente,1,https://portaldeprefeitura.com.br/2022/09/19/pesquisa-mapa-jovem-pan-bolsonaro-vence-lula-no-primeiro-turno-com-32-pontos-de-diferenca/,SC,pr,1,,,Lula,"25,4",Jair Bolsonaro,"57,9",Simone Tebet,7,Ciro Gomes,"4,8",Felipe d'Ávila,"1,4",Léo Péricles,"0,4",Constituinte Eymael,"0,2",Soraya Thronicke,"0,2",Vera Lúcia,"0,2",Sofia Manzano,"0,2",,,,
"""BR-05301/2022""",BR,BRASIL,Presidente,1,https://jc.ne10.uol.com.br/colunas/jamildo/2022/09/15082621-pesquisa-presidente-bolsonaro-ganha-de-lula-com-mais-de-50-em-local-veja-numeros.html,RO,pr,1,,,Bolsonaro,58,Lula,26,Ciro,5,Tebet,3,Soraya,1,,,,,,,,,,,,,,
"""BR-05393/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05635/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05903/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-05945/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06309/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06453/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06462/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06477/2022""",BR,BRASIL,Presidente,1,https://piauihoje.com/noticias/politica/no-piaui-lula-vence-com-72-63-dos-votos-validos-contra-16-78-de-bolsonaro-411566.html,PI,pr,1,,,Lula,"72,63",Jair Bolsonaro,"16,78",Ciro Gomes,"7,11",Simone Tebet,"2,46",,,,,,,,,,,,,,,,
"""BR-06477/2022""",BR,BRASIL,Presidente,1,https://piauihoje.com/noticias/politica/no-piaui-lula-vence-com-72-63-dos-votos-validos-contra-16-78-de-bolsonaro-411566.html,PI,pr,0,,,Lula,"63,75",Jair Bolsonaro,"14,8",Ciro Gomes,4,Simone Tebet,"1,95",,,,,,,,,,,,,,,,
"""BR-06485/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06516/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06789/2022""",BR,BRASIL,Presidente,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06867/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-06960/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07048/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07126/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07216/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07276/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07344/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07560/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07707/2022""",BR,BRASIL,Presidente,1,https://blogdobarreto.com.br/vantagem-de-lula-sobre-bolsonaro-no-rn-permanece-na-faixa-de-22-pontos-no-rn/?utm_source=rss&utm_medium=rss&utm_campaign=vantagem-de-lula-sobre-bolsonaro-no-rn-permanece-na-faixa-de-22-pontos-no-rn,RN,pr,1,,,Lula,53,BOlsonaro,"31,1",Ciro,"7,3",Tebet,"2,7",Marçal,"0,2",Soraya,"0,2",Davila,"0,1",Leo Pericles,"0,1",,,,,,,,
"""BR-07707/2022""",BR,BRASIL,Presidente,1,https://blogdobarreto.com.br/vantagem-de-lula-sobre-bolsonaro-no-rn-permanece-na-faixa-de-22-pontos-no-rn/?utm_source=rss&utm_medium=rss&utm_campaign=vantagem-de-lula-sobre-bolsonaro-no-rn-permanece-na-faixa-de-22-pontos-no-rn,RN,pr,0,,,Lula,"52,6",BOlsonaro,31,Ciro,"7,2",Tebet,"2,6",Soraya,"0,1",Marçal,"0,1",Davila,"0,1",Vera Lucia,"0,1",Eymael,"0,1",Leo Pericles,"0,1",,,,
"""BR-07730/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07837/2022""",BR,BRASIL,Presidente,0,https://www.tre-pe.jus.br/comunicacao/noticias/2022/Setembro/tre-pe-suspende-divulgacao-de-pesquisa-de-empresa-opus-consultoria,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-07975/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08179/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08195/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08387/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08556/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08804/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-08860/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-09142/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-09417/2022""",BR,BRASIL,Presidente,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""BR-09440/2022""",BR,BRASIL,Presidente,1,https://diariodegoias.com.br/em-goias-bolsonaro-lidera-com-443-e-lula-com-301-diz-pesquisa-dg-diagnostico/,GO,pr,1,,,Bolsonaro,"44,3",Lula ,"30,1",Ciro,"4,3",Tebet,"3,3",Davila,"0,3",Soraya,"0,3",,,,,,,,,,,,
"""BR-09440/2022""",BR,BRASIL,Presidente,1,https://diariodegoias.com.br/em-goias-bolsonaro-lidera-com-443-e-lula-com-301-diz-pesquisa-dg-diagnostico/,GO,pr,0,,,Bolsonaro,"42,2",Lula ,"28,8",Ciro,"3,2",Tebet,"2,6",,,,,,,,,,,,,,,,
"""BR-09780/2022""",BR,BRASIL,Presidente,1,https://faroldenoticias.com.br/lula-faz-bolsonaro-comer-poeira-na-corrida-eleitoral-em-pernambuco/,PE,pr,1,,,Lula,"54,3",Bolsonaro,"25,2",Ciro,"5,1",Tebet,"2,2",Soraya,"0,5",,,,,,,,,,,,,,
"""BR-09780/2022""",BR,BRASIL,Presidente,1,https://faroldenoticias.com.br/lula-faz-bolsonaro-comer-poeira-na-corrida-eleitoral-em-pernambuco/,PE,pr,0,,,Lula,"51,5",Bolsonaro,"23,5",,,,,,,,,,,,,,,,,,,,
"""CE-09389/2022""",CE,CEARÁ,"Governador, Senador",1,https://portalterradaluz.com.br/principal/sucessao-estadual-invox-divulga-neste-domingo-18-09-nova-pesquisa-de-intencao-de-votos-para-o-governo-do-ceara/,CE,g,1,,,Capitão Wagner,33,Roberto Claudio,26,Elmano de Freitas,22,Chico malta,1,,,,,,,,,,,,,,,,
"""DF-03544/2022""",DF,DISTRITO FEDERAL,"Governador, Senador, Deputado Federal, Deputado Distrital",1,https://noticias.uol.com.br/eleicoes/2022/09/19/pesquisa-ideia-governo-distrito-federal-19-de-setembro.htm,DF,g,1,,,Ibaneis,"44,1",Leila,10,Paulo Octavio,"8,5",Leandro Grass,6,Izalci Lucas,"5,5",Professor Robson,"1,1",Keka Bagno,"0,8",Teo,"0,5",Lucas Salles,"0,2",,,,,,
"""DF-03544/2022""",DF,DISTRITO FEDERAL,"Governador, Senador, Deputado Federal, Deputado Distrital",1,https://noticias.uol.com.br/eleicoes/2022/09/19/pesquisa-ideia-governo-distrito-federal-19-de-setembro.htm,DF,g,0,,,Ibaneis,34,Leila,"3,4",Paulo Octavio,3,Leandro Grass,"1,8",Izalci Lucas,1,Professor Robson,"0,5",Keka Bagno,"0,4",Rafael Parente,"0,3",Teo,"0,3",,,,,,
"""DF-03544/2022""",DF,DISTRITO FEDERAL,"Governador, Senador, Deputado Federal, Deputado Distrital",1,https://www.metropoles.com/distrito-federal/eleicoes-2022-df/flavia-tem-30-das-intencoes-de-voto-para-o-senado-damares-soma-18-segundo-pesquisa-metropoles-ideia,DF,s,1,,,Flávia Arruda,30,Damares Alves,18,Rosilene Corrêa,"9,4",Joe Valle,"2,1",Pedro Ivo,"1,3",Elcimara,1,,,,,,,,,,,,
"""DF-05378/2022""",DF,DISTRITO FEDERAL,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""DF-06732/2022""",DF,DISTRITO FEDERAL,"Governador, Senador, Deputado Federal, Deputado Distrital",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ES-01927/2022""",ES,ESPÍRITO SANTO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-00855/2022""",GO,GOIÁS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-01763/2022""",GO,GOIÁS,"Governador, Senador",1,https://diariodegoias.com.br/pesquisa-diario-de-goias-diagnostico-mostra-caiado-com-427-contra-274-de-gustavo-mendanha/,GO,g,1,,,Caiado,"42,7",Mendanha,"27,4",Vitor Hugo,"5,9",Wolmir Amado,"1,6",Edgar Diniz,"0,2",Helga,"0,2",Cintia,"0,1",Pantaleão,"0,1",,,,,,,,
"""GO-01763/2022""",GO,GOIÁS,"Governador, Senador",1,https://diariodegoias.com.br/pesquisa-diario-de-goias-diagnostico-mostra-caiado-com-427-contra-274-de-gustavo-mendanha/,GO,g,0,,,Caiado,"33,5",Mendanha,"20,4",Vitor Hugo,"5,1",Wolmir Amado,"0,4",Edgar Diniz,"0,2",Helga,"0,1",,,,,,,,,,,,
"""GO-01888/2022""",GO,GOIÁS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-02198/2022""",GO,GOIÁS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-04205/2022""",GO,GOIÁS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-05329/2022""",GO,GOIÁS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-05499/2022""",GO,GOIÁS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-06572/2022""",GO,GOIÁS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GO-09247/2022""",GO,GOIÁS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-00937/2022""",MA,MARANHÃO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-02477/2022""",MA,MARANHÃO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-04923/2022""",MA,MARANHÃO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-07291/2022""",MA,MARANHÃO,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MA-07960/2022""",MA,MARANHÃO,"Governador, Senador",0,https://www.glaucioericeira.com.br/2022/09/justica-suspende-pesquisa-do-instituto-verita-para-o-governo-do-maranhao/,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-00994/2022""",MG,MINAS GERAIS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-01208/2022""",MG,MINAS GERAIS,"Governador, Senador, Deputado Federal",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-01659/2022""",MG,MINAS GERAIS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-02404/2022""",MG,MINAS GERAIS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-03406/2022""",MG,MINAS GERAIS,"Governador, Senador",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-04566/2022""",MG,MINAS GERAIS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,https://www.varginhaonline.com.br/199351/pesquisa-f5-aponta-preferencias-dos-varginhenses-para-deputado-estadual.html,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MG-08058/2022""",MG,MINAS GERAIS,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MS-09079/2022""",MS,MATO GROSSO DO SUL,"Governador, Senador",1,https://www.cartacapital.com.br/wp-content/uploads/2022/09/RTBD_MS_SET22_1909.pdf,MS,g,0,,,André Puccinelli,15,Marquinhos Trad,11,Eduardo Riedel,10,Rose Modesto,10,Capitão Contar,7,,,,,,,,,,,,,,
"""MS-09079/2022""",MS,MATO GROSSO DO SUL,"Governador, Senador",1,https://www.cartacapital.com.br/wp-content/uploads/2022/09/RTBD_MS_SET22_1909.pdf,MS,g,1,,,André Puccinelli,24,Marquinhos Trad,18,Eduardo Riedel,17,Rose Modesto,14,Capitão Contar,10,Giselle,6,,,,,,,,,,,,
"""MS-09079/2022""",MS,MATO GROSSO DO SUL,"Governador, Senador",1,https://www.cartacapital.com.br/wp-content/uploads/2022/09/RTBD_MS_SET22_1909.pdf,MS,s,1,,,Tereza Cristina,42,Odilon,17,Mandetta,14,Tiago Botelho,5,,,,,,,,,,,,,,,,
"""MT-01706/2022""",MT,MATO GROSSO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,http://www.afolhadomedionorte.com.br/chico-guarnieri-tem-51-das-intencoes-de-votos-e-se-as-eleicoes-fossem-hoje-estaria-eleito/,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-01749/2022""",MT,MATO GROSSO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-03108/2022""",MT,MATO GROSSO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,https://www.sonoticias.com.br/politica/sinop-yanai-tem-255-wellington-209-geller-74-galvan-6-feliciano-34-na-pesquisa-real-dados-so-noticias-para-o-senado%E2%80%A8%E2%80%A8%E2%80%A8%E2%80%A8/,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""MT-07963/2022""",MT,MATO GROSSO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PA-00164/2022""",PA,PARÁ,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PA-09655/2022""",PA,PARÁ,"Governador, Senador, Deputado Federal, Deputado Estadual",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PB-04433/2022""",PB,PARAÍBA,"Governador, Senador",1,https://www.cnnbrasil.com.br/politica/pesquisa-realtime-governo-da-pb-azevedo-33-veneziano-17-ferreira-15-lima-14/,PB,g,1,,,João Azevêdo,33,Veneziano Vital do Rêgo,17,Nilvan Ferreira,15,Pedro Cunha Lima,14,Major Fábio,2,Adjany Simplício,1,,,,,,,,,,,,
"""PB-04433/2022""",PB,PARAÍBA,"Governador, Senador",1,https://www.cnnbrasil.com.br/politica/pesquisa-realtime-governo-da-pb-azevedo-33-veneziano-17-ferreira-15-lima-14/,PB,s,1,,,Ricardo Coutinho,33,Efraim Filho,20,Pollyana Dutra,16,Bruno Roberto,7,Ségio Queiroz,5,André Ribeiro,1,Alexandre Soares,1,,,,,,,,,,
"""PE-04543/2022""",PE,PERNAMBUCO,"Governador, Senador, Deputado Federal, Deputado Estadual",0,https://m.leiaja.com/politica/2022/09/15/tre-pe-suspende-divulgacao-de-pesquisa-da-empresa-opus/,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
"""PE-09670/2022""",PE,PERNAMBUCO,"Governador, Senador",1,https://www.waldineypassos.com.br/marilia-tem-35-das-intencoes-de-voto-para-governo-de-pernambuco/,PE,g,1,,,Marília Arraes,"35,1",Raquel Lyra,"14,7",Anderson Ferreria,"11,6",Miguel Coelho,"10,4",Danilo Cabral,"7,2",Pastor Wellington,"1,7",,,,,,,,,,,,
"""PE-09670/2022""",PE,PERNAMBUCO,"Governador, Senador",1,https://blogdofinfa.com.br/2022/09/nova-pesquisa-mostra-teresa-isolada-na-lideranca-com-286.html,PE,s,1,,,Teresa Leitão,"28,6",André de Paula,"9,7",Gilson Machado,7,,,,,,,,,,,,,,,,,,
"""PI-01392/2022""",PI,PIAUÍ,"Governador, Senador, Deputado Federal, Deputado Estadual, Deputado Distrital",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PI-02169/2022""",PI,PIAUÍ,"Governador, Senador, Deputado Federal, Deputado Estadual",0,https://lupa1.com.br/noticias/eleicoes-2022/em-teresina-diferenca-entre-silvio-e-rafael-cai-para-menos-de-50-mil-votos-diz-opinar-16743.html,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""PI-02396/2022""",PI,PIAUÍ,"Governador, Senador",1,https://piauihoje.com/noticias/politica/em-nova-pesquisa-amostragem-rafael-fonteles-cresce-e-vence-em-todos-os-cenarios-veja-411558.html,PI,g,1,,,Rafael Fonteles,"46,65",Sílvio Mendes,"30,2",Coronel Diego Melo,"3,05",Gessy Lima,"1,75",Gustavo Henrique,"0,85",Geraldo Carvalho,"0,8",Ravenna Castro,"0,3",Lourdes Melo,"0,45",Madalena Nunes,"0,6",,,,,,
"""PI-02791/2022""",PI,PIAUÍ,"Governador, Senador, Deputado Federal, Deputado Estadual, Deputado Distrital",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
