url,tse_id,estado,cidade,util,position,estimulada,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13
http://www.jornalgazetadovale.com.br/wp-content/uploads/2016/08/gazetadovale_edicao262_bomrepouso.pdf,MG-01887/2016,MG,BOM REPOUSO,1.0,p,0.0,Messias,4657.0,Gilberto,9.14,Aldemo Tica-Tica,1.14,Edmilsom,0.86,,,,,,,,,,,,,,,,,,
http://www.jornalgazetadovale.com.br/wp-content/uploads/2016/08/gazetadovale_edicao262_bomrepouso.pdf,MG-01887/2016,MG,BOM REPOUSO,1.0,p,1.0,Messias,6086.0,Gilberto,11.71,Aldemo Tica-Tica,2.57,,,,,,,,,,,,,,,,,,,,
http://doczz.com.br/doc/289164/hist%C3%B3rico---gazeta-do-vale,MG-02384/2016,MG,BOM REPOUSO,1.0,p,0.0,Messias,4143.0,Gilberto,11.71,Adelmo Tica-Tica,4.57,,,,,,,,,,,,,,,,,,,,
http://doczz.com.br/doc/289164/hist%C3%B3rico---gazeta-do-vale,MG-02384/2016,MG,BOM REPOUSO,1.0,p,1.0,Messias,6371.0,Gilberto,12.68,Adelmo Tica-Tica,6.29,,,,,,,,,,,,,,,,,,,,
https://www.jornalbairrosnet.com.br/2018/destaques/eleicoes-extemporaneas-douglas-willkys-lidera-pesquisa-para-a-prefeitura-de-timoteo/,MG-04113/2016,MG,TIMÓTEO,1.0,p,,Douglas Willkys,23.0,Renato,18.0,Adriano Alvarenga,17.0,Carlos Vasconcelos,2.0,,,,,,,,,,,,,,,,,,
https://www.vgnoticias.com.br/eleicoes-2016/no-segundo-turno-emanuel-aparece-com-442-e-wilson-tem-322/31175,MT-00488/2016,MT,CUIABÁ,1.0,p,0.0,Emanuel Pinheiro,388.0,Wilson Santos,30.0,,,,,,,,,,,,,,,,,,,,,,
https://www.vgnoticias.com.br/eleicoes-2016/no-segundo-turno-emanuel-aparece-com-442-e-wilson-tem-322/31175,MT-00488/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,442.0,Wilson Santos,32.2,,,,,,,,,,,,,,,,,,,,,,
http://www.agitosnobres.com.br/2016/09/pesquisa-aponta-dr-esmeraldo-cresceu-12.html,MT-00975/2016,MT,NOBRES,1.0,p,1.0,Leocir Hanel,393.0,Esmeraldo Ribeiro,34.1,Emerson Andrade,6.7,,,,,,,,,,,,,,,,,,,,
https://matogrossomais.com.br/2016/10/18/em-cuiaba-emanuel-tem-45-e-wilson-38-diz-voice-pesquisas/,MT-01022/2016,MT,CUIABÁ,1.0,p,0.0,Emanuel Pinheiro,422.0,Wilson Santos,34.7,,,,,,,,,,,,,,,,,,,,,,
https://matogrossomais.com.br/2016/10/18/em-cuiaba-emanuel-tem-45-e-wilson-38-diz-voice-pesquisas/,MT-01022/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,45.0,Wilson Santos,38.0,,,,,,,,,,,,,,,,,,,,,,
https://www.reportermt.com.br/eleicoes-2016/emanuel-lidera-com-27-2-enquanto-mauro-e-wilson-estao-empatados/59440,MT-01520/2016,MT,CUIABÁ,1.0,p,0.0,Emanuel Pinheiro,217.0,Procurador Mauro,16.7,Wilson Santos,15.3,Julier Sebastião,2.5,Serys,1.0,Renato Santtana,0.3,,,,,,,,,,,,,,
https://www.reportermt.com.br/eleicoes-2016/emanuel-lidera-com-27-2-enquanto-mauro-e-wilson-estao-empatados/59440,MT-01520/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,272.0,Procurador Mauro,23.0,Wilson Santos,21.0,Julier Sebastião,4.0,Serys,2.3,Renato Santtana,1.0,,,,,,,,,,,,,,
https://www.folhamax.com/politica/advogado-lidera-disputa-com-53-87-das-intencoes-de-voto-em-diamantino/100860,MT-01797/2016,MT,DIAMANTINO,1.0,p,1.0,Eduardo Capistrano,5387.0,Valdinei Teodoro,19.73,Márcio Mendes,4.27,Wagner da Suinobras,1.07,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/advogado-lidera-disputa-com-53-87-das-intencoes-de-voto-em-diamantino/100860,MT-01797/2016,MT,DIAMANTINO,1.0,p,0.0,Eduardo Capistrano,4507.0,Valdinei Teodoro,16.8,Márcio Mendes,2.67,Wagner da Suinobras,0.27,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/pesquisa-mostra-quedas-de-emanuel-e-wilson-em-cuiaba/103667,MT-02329/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,448.0,Wilson Santos,28.8,,,,,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/pesquisa-mostra-quedas-de-emanuel-e-wilson-em-cuiaba/103667,MT-02329/2016,MT,CUIABÁ,1.0,p,0.0,Emanuel Pinheiro,4032.0,Wilson Santos,26.44,,,,,,,,,,,,,,,,,,,,,,
https://www.popularonline.com.br/artigo/valteir-lidera-pesquisa-mt-dados-e-devera-ser-reeleito-com-mais-de-53-das-intencoes-de-votos,MT-02387/2016,MT,INDIAVAÍ,1.0,p,,Valteir,537.0,Bugrinho,33.3,,,,,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/mt-dados-mostra-quadro-estabilizado-com-emanuel-a-frente-de-wilson/103090,MT-04704/2016,MT,CUIABÁ,1.0,p,0.0,Emanuel Pinheiro,4675.0,Wilson Santos,25.5,,,,,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/mt-dados-mostra-quadro-estabilizado-com-emanuel-a-frente-de-wilson/103090,MT-04704/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,495.0,Wilson Santos,31.0,,,,,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/politica/mendes-lidera-corrida-eleitoral-em-cuiaba-com-41-das-intencoes/270104,MT-04839/2016,MT,NOBRES,1.0,p,0.0,Mauro Mendes,173.0,Procurador Mauro,1.5,Emanuel Pinheiro,0.8,Roberto França,0.5,Lúdio Cabral,0.3,Chico Galindo,0.3,Toninho de Souza,0.3,Valtenir Pereira,0m3,Serys Marli,0.3,,,,,,,,
https://www.midianews.com.br/politica/mendes-lidera-corrida-eleitoral-em-cuiaba-com-41-das-intencoes/270104,MT-04839/2016,MT,NOBRES,1.0,p,1.0,Mauro Mendes,405.0,Procurador Mauro,14.0,Emanuel Pinheiro,3.8,Serys Marli,4.0,Julier Sebastião,1.8,Donizete da Castrillon,0.3,,,,,,,,,,,,,,
https://www.folhamax.com/politica/vereadores-lideram-pesquisa-a-camara-de-cuiaba-168-candidatos-sao-citados/98960,MT-04960/2016,MT,CUIABÁ,1.0,v,0.0,Juca do Guaraná,125.0,Adevair Cabral,1.0,Renivaldo,1.0,,,,,,,,,,,,,,,,,,,,
https://www.olhardireto.com.br/noticias/exibir.asp?id=426663,MT-04960/2016,MT,CUIABÁ,1.0,p,,Emanuel Pinheiro,2167.0,Procurador Mauro,21.17,,,,,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-caceres-francis-maris-tem-40-adriano-276-e-janaina-92/275764,MT-04992/2016,MT,CÁCERES,1.0,p,0.0,Francis Maris,33.0,Ariano,22.6,Janaina,7.0,,,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-caceres-francis-maris-tem-40-adriano-276-e-janaina-92/275764,MT-04992/2016,MT,CÁCERES,1.0,p,1.0,Francis Maris,40.0,Ariano,27.6,Janaina,9.2,,,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/vereador-lidera-pesquisa-a-camara-de-cuiaba/98857,MT-06299/2016,MT,CUIABÁ,1.0,v,0.0,Toninho de Souza,3.0,Wilson Kero Kero,1.3,Chico 2000,1.3,Juca do Guaraná,1.3,Misael Galvão,1.0,Beto Corrêa,1.0,Mario Nadaf,1.94,Dr. Ricardo Saad,1,Sargento Joelson,1.0,Edenir Xavier,1.0,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-cuiaba-procurador-tem-23-emanuel-21-e-wilson-195/274517,MT-06299/2016,MT,CUIABÁ,1.0,p,1.0,Procurador Mauro,23.0,Emanuel Pinheiro,21.0,Wilson Santos,19.5,Julier Sebastião,4.2,Serys Marli,2.0,Renato Santtana,0.7,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-cuiaba-procurador-tem-23-emanuel-21-e-wilson-195/274517,MT-06299/2016,MT,CUIABÁ,0.0,p,0.0,Procurador Mauro,18.0,Emanuel Pinheiro,16.5,Wilson Santos,15.5,Julier Sebastião,2.5,Serys Marli,1.2,Renato Santtana,0.2,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-chapada-thelma-lidera-com-36-gilberto-mello-tem-343/276496,MT-07669/2016,MT,CHAPADA DOS GUIMARÃES,1.0,p,1.0,Thelma de Oliveira,36.0,Gilberto Mello,34.3,Didi da Pousada,7.3,Sidnei Varanis,2.0,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-chapada-thelma-lidera-com-36-gilberto-mello-tem-343/276496,MT-07669/2016,MT,CHAPADA DOS GUIMARÃES,1.0,p,0.0,Thelma de Oliveira,343.0,Gilberto Mello,34.0,Didi da Pousada,6.0,Sidnei Varanis,1.8,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/emanuel-abre-vantagem-de-8-83-sobre-procurador-que-e-ameacado-por-wilson/100333,MT-07982/2016,MT,CUIABÁ,1.0,p,0.0,Emanuel Pinheiro,2083.0,Procurador Mauro,16.33,Wilson Santos,14.42,Julier Sebastião,4.67,Serys Marli,1.92,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/emanuel-abre-vantagem-de-8-83-sobre-procurador-que-e-ameacado-por-wilson/100333,MT-07982/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,2875.0,Procurador Mauro,19.92,Wilson Santos,16.83,Julier Sebastião,5.08,Serys Marli,2.0,Renato Santtana,0.08,,,,,,,,,,,,,,
https://www.folhamax.com/politica/tres-vereadores-e-empresario-lideram-pesquisa-para-camara-de-vereadores-de-cuiaba/100477,MT-07982/2016,MT,CUIABÁ,1.0,v,0.0,Adevair Cabral,217.0,Chico 2000,1.83,Toninho de Souza,1.5,Fabinho,1.42,Juca do Guaraná,1.17,Missael Galvão,1.17,Célio,1.08,,,,,,,,,,,,
https://www.gazetadigital.com.br/editorias/politica-de-mt/valdirzinho-lidera-disputa-pela-prefeitura-de-leverger/491022,MT-08343/2016,MT,SANTO ANTÔNIO DO LEVERGER,1.0,p,0.0,Valdirzinho,3259.0,Marcelo Queiroz,9.38,Franklin,9.15,,,,,,,,,,,,,,,,,,,,
https://www.gazetadigital.com.br/editorias/politica-de-mt/valdirzinho-lidera-disputa-pela-prefeitura-de-leverger/491022,MT-08343/2016,MT,SANTO ANTÔNIO DO LEVERGER,1.0,p,1.0,Valdirzinho,3772.0,Franklin,13.17,Marcelo Queiroz,10.27,,,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/pesquisa-indica-reeleicao-do-prefeito-de-leverger-com-50/101012,MT-08499/2016,MT,SANTO ANTÔNIO DO LEVERGER,1.0,p,1.0,Valdirzinho,50.0,Franklin,14.25,Marcelo Queiroz,14.25,,,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/pesquisa-indica-reeleicao-do-prefeito-de-leverger-com-50/101012,MT-08499/2016,MT,SANTO ANTÔNIO DO LEVERGER,1.0,p,0.0,Valdirzinho,475.0,Franklin,13.5,Marcelo Queiroz,13.25,,,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/toninho-de-souza-lidera-corrida-a-camara-de-cuiaba-confira/271923,MT-08665/2016,MT,CUIABÁ,1.0,v,0.0,Toninho de Souza,18.0,,,,,,,,,,,,,,,,,,,,,,,,
http://www.digorestenoticias.com.br/em-cuiaba-procurador-tem-223-emanuel183-e-wilson-148/,MT-08665/2016,MT,CUIABÁ,1.0,p,0.0,Mauro Mendes,42.0,Procurador Mauro,4.0,Wilson Santos,4.0,Emanuel Pinheiro,3.8,Roberto França,1.0,Serys Marli,0.2,,,,,,,,,,,,,,
https://matogrossomais.com.br/2016/08/14/saida-de-mauro-mendes-da-disputa-coloca-procurador-mauro-na-lideranca-de-pesquisa/,MT-08665/2016,MT,CUIABÁ,1.0,p,,Procurador Mauro,223.0,Emanuel Pinheiro,18.3,Wilson Santos,14.8,,,,,,,,,,,,,,,,,,,,
https://www.folhamax.com/politica/vereador-lidera-corrida-para-camara-de-cuiaba/101103,MT-08893/2016,MT,CUIABÁ,1.0,v,0.0,Juca do Guaraná,35.0,Zidiel Coutinho,2.7,Adilson Levante,2.7,Toninho de Souza,2.5,Chico 2000,2.5,Misael Galvão,1.8,Ricardo Saad,1.7,Lueci Ramos,"1,7",Marcus Fabrício,1.5,Paulo Mello,1.3,Mário Nadaf,1.3,Renivaldo Nascimento,12.0,Marcelo Bussik,1.0
https://www.midianews.com.br/eleicoes-2016/wilson-assume-o-2-lugar-e-disputa-fica-embolada-em-cuiaba/276453,MT-08893/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,314.0,Wilson Santos,29.8,Procurador Mauro,28.4,Julier Sebastião,6.9,Serys Marli,3.3,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/wilson-assume-o-2-lugar-e-disputa-fica-embolada-em-cuiaba/276453,MT-08893/2016,MT,CUIABÁ,1.0,p,0.0,Emanuel Pinheiro,242.0,Wilson Santos,22.7,Procurador Mauro,21.2,Julier Sebastião,4.2,Serys Marli,2.0,Renato Santtana,0.2,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/lucimar-lidera-corrida-eleitoral-em-varzea-grande-com-546/273269,MT-09162/2016,MT,VÁRZEA GRANDE,1.0,p,1.0,Lucimar Campos,546.0,Pery Taborelli,16.6,Miltão,1.8,Alan Top Gás,1.8,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/lucimar-lidera-corrida-eleitoral-em-varzea-grande-com-546/273269,MT-09162/2016,MT,VÁRZEA GRANDE,1.0,p,0.0,Lucimar Campos,372.0,Pery Taborelli,6.4,Miltão,0.6,Alan Top Gás,0.6,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-cuiaba-emanuel-tem-42-e-wilson-381-diz-voice-pesquisas/279126,MT-09286/2016,MT,CUIABÁ,1.0,p,1.0,Emanuel Pinheiro,42.0,Wilson Santos,38.1,,,,,,,,,,,,,,,,,,,,,,
https://www.midianews.com.br/eleicoes-2016/em-cuiaba-emanuel-tem-42-e-wilson-381-diz-voice-pesquisas/279126,MT-09286/2016,MT,CUIABÁ,0.0,p,1.0,Emanuel Pinheiro,406.0,Wilson Santos,37.0,,,,,,,,,,,,,,,,,,,,,,
https://www.casemine.com/judgement/uk/5b5584852c94e04186ba3320,PA-04784/2016,PA,SÃO FÉLIX DO XINGU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casemine.com/judgement/uk/5b2897f02c94e06b9e19e060,PA-06056/2016,PA,PARAGOMINAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tjdft.jus.br/publicacoes/publicacoes-oficiais/portarias-gpr/2017/portaria-gpr-236-de-10-02-2017,PA-06453/2016,PA,XINGUARA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://tribunalsdecisions.service.gov.uk/utiac/pa-06547-2016,PA-06547/2016,PA,XINGUARA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/592003/glasgow_eagle_building.pdf,PA-07003/2016,PA,SÃO FÉLIX DO XINGU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.muraldavila.com.br/noticias/colonia-do-piaui-lucia-moura-lidera-pesquisa-com-49-contra-35-de-selindo-carneiro-28687.html,PI-01896/2016,PI,COLÔNIA DO PIAUÍ,1.0,p,1.0,Lucia Moura,492.0,Selino Carneiro,35.7,,,,,,,,,,,,,,,,,,,,,,
https://cidadesnanet.com/news/municipios/massape-do-piaui/chico-carvalho-lidera-pesquisa-eleitoral-com-ampla-vantagem-em-massape-veja-numeros/,PI-08191/2016,PI,MASSAPÊ DO PIAUÍ,1.0,p,1.0,Chico Carvalho,59.0,Chico Coelho,32.0,,,,,,,,,,,,,,,,,,,,,,
https://portalintegracao.com.br/tanque-do-piaui-filho-tiu-lidera-pesquisa-com-57-contra-33-de-deodato/,PI-09638/2016,PI,TANQUE DO PIAUÍ,1.0,p,1.0,Filho Tiú,57.0,Deodato,33.0,,,,,,,,,,,,,,,,,,,,,,
http://www.cmf.sc.gov.br/proposicao/PR.-01954-2016,PR-01954/2016,PR,FRANCISCO BELTRÃO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.pressreader.com/brazil/o-dia/20160930/281616714860546,RJ-00373/2016,RJ,NOVA FRIBURGO,1.0,p,,Rogério Cabral,23.0,Glauber Braga,19.0,Renato Bravo,16.0,Dra. Grace,12.0,Renato Abi Ramia,8.0,,,,,,,,,,,,,,,,
https://obarao.blogspot.com/2016/09/instituto-fantasma-aponta-vitoria-de.html,RJ-00955/2016,RJ,QUEIMADOS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.beethoven.com.br/2016/08/,RJ-01005/2016,RJ,CAMPOS DOS GOYTACAZES,1.0,p,1.0,Chicão,176.0,Caio Vianna,13.7,Rafael Diniz,13.2,Pudim,11.1,Nildo Cardoso,4.2,Rogério Matoso,2.9,,,,,,,,,,,,,,
https://odia.ig.com.br/rio-de-janeiro/2016-09-29/em-quissama-fatima-dispara-na-frente.html,RJ-01094/2016,RJ,QUISSAMÃ,1.0,p,1.0,Fátima,49.0,Armando Carneiro,23.0,Nilton Furinga,12.0,Djamim Ferreira,3.0,,,,,,,,,,,,,,,,,,
https://odia.ig.com.br/rio-de-janeiro/2016-09-29/em-quissama-fatima-dispara-na-frente.html,RJ-01094/2016,RJ,QUISSAMÃ,1.0,p,0.0,Fátima,42.0,Armando Carneiro,17.0,Nilton Furinga,8.0,Djamim Ferreira,2.0,,,,,,,,,,,,,,,,,,
http://www.italvaemfoco.com.br/2016/05/cenario-indefinido-em-cardoso-moreira.html,RJ-01902/2016,RJ,CARDOSO MOREIRA,1.0,p,1.0,Gilson Siqueira,36.0,Gegê Cantarino,34.1,Renato Jacinto,5.6,Gansinho,2.3,Júnior da Farmácia,1.5,Neto da Educação,1.5,,,,,,,,,,,,,,
http://www.italvaemfoco.com.br/2016/05/cenario-indefinido-em-cardoso-moreira.html,RJ-01902/2016,RJ,CARDOSO MOREIRA,1.0,p,0.0,Gilson Siqueira,218.0,Gegê Cantarino,23.0,,,,,,,,,,,,,,,,,,,,,,
https://tse.jusbrasil.com.br/jurisprudencia/499297172/agravo-de-instrumento-ai-755720166190255-quissama-rj-46412017/inteiro-teor-499297179,RJ-02029/2016,RJ,QUISSAMÃ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cardosomoreiranews.com/2016/07/gege-cantarino-lidera-pesquisa.html,RJ-04147/2016,RJ,CARDOSO MOREIRA,1.0,p,0.0,Gilson Siqueira,306.0,Gegê Cantarino,36.0,,,,,,,,,,,,,,,,,,,,,,
http://www.cardosomoreiranews.com/2016/07/gege-cantarino-lidera-pesquisa.html,RJ-04147/2016,RJ,CARDOSO MOREIRA,1.0,p,1.0,Gilson Siqueira,353.0,Gegê Cantarino,45.5,Gansinho,0.5,,,,,,,,,,,,,,,,,,,,
http://www.folha1.com.br/_conteudo/2016/07/blogs/blogdoarnaldoneto/1193081-carla-machado-lidera-com-folga-pesquisa-pro4-em-sjb.html,RJ-04190/2016,RJ,SÃO JOÃO DA BARRA,1.0,p,1.0,Carla Machado,7110000000000000.0,Neco,12.4,,,,,,,,,,,,,,,,,,,,,,
http://www.folha1.com.br/_conteudo/2016/07/blogs/blogdoarnaldoneto/1193081-carla-machado-lidera-com-folga-pesquisa-pro4-em-sjb.html,RJ-04190/2016,RJ,SÃO JOÃO DA BARRA,1.0,p,0.0,Carla Machado,502.0,Neco,9.9,Elísio,0.5,,,,,,,,,,,,,,,,,,,,
https://www.jornalcapital.jor.br/materias/7469-em-duque-de-caxias-apenas-dica-cresce-e-aparece-em-segundo-lugar-revela-nova-pesquisa.html,RJ-04445/2016,RJ,DUQUE DE CAXIAS,1.0,p,1.0,Washington Reis,27.0,Zito,14.0,Dica,15.0,Áureo,8.0,,,,,,,,,,,,,,,,,,
http://www.cardosomoreiranews.com/2016/09/pesquisa-eleitoral-gege-cantarino.html,RJ-04595/2016,RJ,CARDOSO MOREIRA,1.0,p,1.0,Gilson Siqueira,429.0,Gegê Cantarino,49.2,Brisolinha,1.6,,,,,,,,,,,,,,,,,,,,
http://opinioes.folha1.com.br/2016/09/25/pro4-rafael-lidera-no-primeiro-turno-com-chicao-e-dispara-no-segundo/,RJ-05026/2016,RJ,CAMPOS DOS GOYTACAZES,1.0,p,1.0,Rafael Diniz,377.0,Dr. Chicão,33.1,Caio Vianna,10.9,Nildo Cardoso,1.8,Geraldo Pudim,1.1,Rogério Matoso,1.0,,,,,,,,,,,,,CF THIS LATER,
http://opinioes.folha1.com.br/2016/09/25/pro4-rafael-lidera-no-primeiro-turno-com-chicao-e-dispara-no-segundo/,RJ-05026/2016,RJ,CAMPOS DOS GOYTACAZES,1.0,p,0.0,Rafael Diniz,299.0,Dr. Chicão,27.7,Caio Vianna,9.1,Nildo Cardoso,1.6,Geraldo Pudim,0.7,Rogério Matoso,0.5,,,,,,,,,,,,,CF THIS LATER,
https://www.apoliticarj.com/2016/09/instituto-rm-mariath-aponta-brizola.html,RJ-06870/2016,RJ,SÃO GONÇALO,1.0,p,1.0,Brizola Neto,16.0,Dejorge Patrício,13.0,José Luiz Nanci,10.0,Neilton Mulim,9.0,Dilson Drumond,7.5,Diego São Paio,5.0,Marlos Costa,3.5,,,,,,,,,,,,
https://www.apoliticarj.com/2016/09/instituto-rm-mariath-aponta-brizola.html,RJ-06870/2016,RJ,SÃO GONÇALO,1.0,p,0.0,Brizola Neto,12.0,Dejorge Patrício,10.0,José Luiz Nanci,8.0,Neilton Mulim,7.0,Dilson Drumond,6.0,Diego São Paio,4.0,Marlos Costa,2.0,,,,,,,,,,,,
https://elizeupires.com/artigos/politica/2933-andre-ceciliano-lidera-disputa-em-japeri/,RJ-06974/2016,RJ,JAPERI,1.0,p,,André Ceciliano,36.0,Carlos Moraes Costa,28.0,Zé Ademar,3.0,Jonas Cruz,3.0,Marocs Paulo Alves,2.0,André Luiz de Oliveira,1.0,Carlos Lima,1.0,Emerson Moises,1,,,,,,,,,,
https://odia.ig.com.br/rio-de-janeiro/2016-10-29/waguinho-na-frente-em-belford-roxo.html,RJ-07187/2016,RJ,BELFORD ROXO,1.0,p,,Waguinho,45.0,Dr. Deodalto,33.0,,,,,,,,,,,,,,,,,,,,,,
https://www.novafriburgoemfoco.com.br/noticia/alem-do-ibope-outro-instituto-registra-pesqui,RJ-07598/2016,RJ,NOVA FRIBURGO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://elizeupires.com/artigos/politica/2853-pesquisa-eleitoral-e-divulgada-com-outro-nome-em-silva-jardim/,RJ-07770/2016,RJ,SILVA JARDIM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://odia.ig.com.br/rio-de-janeiro/2016-10-01/vilela-lidera-corrida-pela-prefeitura-de-queimados.html,RJ-08616/2016,RJ,QUEIMADOS,1.0,p,,Vilela,48.0,Zaqueu,29.0,Cesar Mota,4.0,,,,,,,,,,,,,,,,,,,,
http://www.riodasostras.com.br/noticias/index.php?noticia=6163,RJ-08701/2016,RJ,RIO DAS OSTRAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.folha1.com.br/_conteudo/2016/09/blogs/blogdoarnaldoneto/1194432-juiz-nega-liminar-para-suspender-pesquisa-ibope-em-sjb.html,RJ-09108/2016,RJ,SÃO JOÃO DA BARRA,1.0,p,,Carla Machado,792.0,Neco,20.8,,,,,,,,,,,,,,,,,,,,,,
http://www.portalozk.com/vaf/noticias/politica/carla-machado-tem-799-e-neco-201-das-intencoes-de-voto-em-sao-joao-da-barra/3267/,RJ-09665/2016,RJ,SÃO JOÃO DA BARRA,1.0,p,1.0,Carla Machado,7990000000000000.0,Neco,20.1,,,,,,,,,,,,,,,,,,,,,,
http://www.portalozk.com/vaf/noticias/politica/carla-machado-tem-799-e-neco-201-das-intencoes-de-voto-em-sao-joao-da-barra/3267/,RJ-09665/2016,RJ,SÃO JOÃO DA BARRA,1.0,p,0.0,Carla Machado,484.0,Neco,13.6,Betinho Dauaire,0.7,,,,,,,,,,,,,,,,,,,,
http://www.jornalolhar.com.br/2016/09/justica-pede-para-nao-divulgar-pesquisa.html,RJ-09868/2016,RJ,SÃO FRANCISCO DE ITABAPOANA,1.0,p,,Pedrinho Cherene,564.0,Francimara,36.5,,,,,,,,,,,,,,,,,,,,,,
http://www.extraderondonia.com.br/2016/09/30/na-reta-final-pesquisa-aponta-rosani-com-46-japones-com-32-e-julinho-com-3-em-vilhena/,RO-04650/2016,RO,VILHENA,1.0,p,1.0,Rosani Donadon,464.0,Eduardo Japonês,32.4,Julinho da Rádio,3.4,,,,,,,,,,,,,,,,,,,,
http://www.extraderondonia.com.br/2016/09/30/na-reta-final-pesquisa-aponta-rosani-com-46-japones-com-32-e-julinho-com-3-em-vilhena/,RO-04650/2016,RO,VILHENA,0.0,p,1.0,Rosani Donadon,43.0,Eduardo Japonês,30.4,Julinho da Rádio,2.8,,,,,,,,,,,,,,,,,,,,
https://www.extraderondonia.com.br/2016/09/30/pesquisa-mostra-preferencia-do-eleitorado-vilhenense-para-vereador/,RO-04650/2016,RO,VILHENA,1.0,v,0.0,Vera da Farmácia,36.0,Ronildo Macedo,2.2,Junior Donadon,2.2,Edmur da Metalúrgica,1.8,Samir,1.6,Pastor Francisco Godói,1.4,Gárcia,1.4,Marcos Cabeludo,"1,4",Neide da Sesp,1.4,Vanderlei Graebin,1.4,Rogério,1.4,Tabalipa o Arranha,12.0,Carmozino Alves,12.0
https://www.juntadeandalucia.es/boja/2016/206/63,SE-00066/2016,SE,ESTÂNCIA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.juntadeandalucia.es/boja/2016/83/109,SE-00069/2016,SE,LARANJEIRAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://jornaldesergipe.com.br/2016/10/dataform-valadares-filho-com-5987-e-edvaldo-nogueira-4013.html,SE-00070/2016,SE,ARACAJU,1.0,p,1.0,Valadares Filho,4847.0,Edvaldo Nogueira,32.48,,,,,,,,,,,,,,,,,,,,,,
http://pjdgo.gob.mx/contenido/transparencia/formatos/Abr-Jun2017/Art65/Formato%20Art%C3%ADculo%2065%20fracc%20XXXVII%20Abr-Jun.xls,SE-01634/2016,SE,CUMBE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.lagartonoticias.com.br/2016/08/22/diogenes-almeida-lidera-com-folga-em-tobias-barreto/,SE-01836/2016,SE,TOBIAS BARRETO,1.0,p,1.0,Diógenes Almeida,4775.0,Nego Valeriano,26.25,,,,,,,,,,,,,,,,,,,,,,
